Id,Symbol,Name,Display Symbol,Exchange,Portfolio,Currency,Shares Owned,Cost Per Share,Commission,Transaction Date,Transaction Time,Purchase Exchange Rate,Type,Accounting,Accounting Execution Ids,Notes        
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,5,2774,,1/25/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,6,2794,,3/23/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,6,2768.6,,4/10/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,2,2924,,5/2/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,4,2995.95,,5/5/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,2,2999,,5/8/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,2,3035.25,,5/10/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,2,3240.8,,6/2/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,7,3164.65,,9/29/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,3,2987.95,,10/26/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,4,2957.05,,10/27/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,3,3000.2,,1/24/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,1,2955.2,,1/31/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,1,2955.2,,1/31/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,1,2955.2,,1/31/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,5,2920.95,,2/6/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,1,2920.95,,2/6/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,2,3234.55,,9/4/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,2,3256.7,,9/12/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,3,3144.75,,10/13/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Zerodha,INR,3,2907,,4/5/2024,,,Buy,,,
,ASML,ASML,,,IndMoney US,USD,1,1032,,10/3/2025,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Zerodha,INR,9,1443,,4/12/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Zerodha,INR,3,1407.1,,4/21/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Zerodha,INR,2,1407.1,,4/21/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Zerodha,INR,4,1510.25,,5/5/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Zerodha,INR,5,1527.7,,5/8/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Zerodha,INR,4,1540,,5/10/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Zerodha,INR,2,1893.9,,9/4/2023,,,Buy,,,
,AUBANK.NS,AUBANK,,,Zerodha,INR,30,594.7,,2/28/2023,,,Buy,,,
,AUBANK.NS,AUBANK,,,Zerodha,INR,5,711.05,,8/21/2023,,,Buy,,,
,AVGO,AVGO,,,IndMoney US,USD,0.9275,345.6,,9/5/2025,,,Buy,,,
,AVGO,AVGO,,,IndMoney US,USD,2,344.5,,9/9/2025,,,Buy,,,
,AVGO,AVGO,,,IndMoney US,USD,1,362.8,,9/12/2025,,,Buy,,,
,AVGO,AVGO,,,IndMoney US,USD,1,332,,9/29/2025,,,Buy,,,
,AVGO,AVGO,,,IndMoney US,USD,2,333.3,,10/2/2025,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,18,720,,3/10/2021,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,11,837,,3/15/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,14,837,,3/15/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,12,886.75,,4/25/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,10,882.25,,5/5/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,8,897.6,,5/12/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,6,925,,6/2/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,5,953.3,,7/31/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,5,950.85,,8/21/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,6,970.65,,10/26/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,8,980.6,,10/27/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,10,1114.8,,12/15/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,6,1068.85,,1/24/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,8,1058,,2/6/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,10,1084.85,,4/9/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,8,1057.4,,4/22/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,AngelOne,INR,1,1160.1,,7/25/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,AngelOne,INR,18,1192,,9/3/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,AngelOne,INR,30,1165.4,,10/24/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,AngelOne,INR,30,1160.41,,11/7/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,AngelOne,INR,18,1126,,11/18/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,AngelOne,INR,35,1073.7,,12/26/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,AngelOne,INR,50,987.5,,1/30/2025,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,8,982.75,,9/4/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,6,1001.1,,9/12/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,7,1012.8,,9/14/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,10,1022.8,,9/15/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,12,1014.95,,9/21/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,15,1023.2,,9/25/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,11,994.3,,10/13/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,6,991.6,,11/21/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,10,1053.7,,4/5/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,24,1169.35,,7/29/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Zerodha,INR,40,1064.6,,8/4/2025,,,Buy,,,
,BAJAJFINSV.NS,BAJAJFINSV,,,Zerodha,INR,8,1359.1,,4/27/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,20,589.6,,1/10/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,10,583.6,,2/13/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,10,583.6,,2/13/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,30,616.9,,2/28/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,30,615.8,,3/3/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,20,585.6,,3/10/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,30,571,,3/17/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,20,628.465,,5/2/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,10,679.5,,5/16/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,20,729.5,,7/31/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,10,717.695,,8/2/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,20,746.5,,12/15/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,10,705,,1/24/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,40,686.635,,1/31/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,30,657.195,,2/6/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,20,662.1,,2/13/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,50,676.005,,4/29/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,AngelOne,INR,50,688.779,,10/28/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,AngelOne,INR,50,663.8,,11/12/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,10,743.345,,9/12/2023,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,30,731.195,,1/1/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,20,645.5,,3/11/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,20,673.725,,5/21/2024,,,Buy,,,
,BAJFINANCE.NS,BAJFINANCE,,,Zerodha,INR,30,680.595,,7/29/2024,,,Buy,,,
,BANDHANBNK.NS,BANDHANBNK,,,Zerodha,INR,30,228.3,,8/11/2023,,,Buy,,,
,BANDHANBNK.NS,BANDHANBNK,,,Zerodha,INR,17,231.7,,8/21/2023,,,Buy,,,
,BANDHANBNK.NS,BANDHANBNK,,,Zerodha,INR,13,233.95,,8/30/2023,,,Buy,,,
,BANDHANBNK.NS,BANDHANBNK,,,Zerodha,INR,15,236.2,,9/1/2023,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,30,248.2,,2/7/2024,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,37,190.75,,9/1/2023,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,30,195.3,,9/4/2023,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,30,199.85,,9/12/2023,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,30,211.15,,9/14/2023,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,60,216.9,,9/20/2023,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,40,207.3,,9/21/2023,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,24,214.2,,9/28/2023,,,Buy,,,
,BANKBARODA.NS,BANKBARODA,,,Zerodha,INR,45,265.55,,5/21/2024,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,Zerodha,INR,50,432.76,,4/27/2023,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,Zerodha,INR,50,498,,4/9/2024,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,Zerodha,INR,60,488.03,,4/22/2024,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,AngelOne,INR,30,518.05,,8/5/2024,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,AngelOne,INR,60,524.81,,11/4/2024,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,AngelOne,INR,80,525,,12/26/2024,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,AngelOne,INR,55,512,,1/6/2025,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,Zerodha,INR,50,490.07,,5/14/2024,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,Zerodha,INR,60,481.95,,6/5/2024,,,Buy,,,
,BANKBEES.NS,BANKBEES,,,Zerodha,INR,62,526.8,,7/29/2024,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,17,589.85,,4/24/2023,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,10,604.1,,4/27/2023,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,12,615.9,,5/2/2023,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,15,612.25,,5/8/2023,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,10,635,,5/12/2023,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,6,632.4,,5/15/2023,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,10,618.7,,5/17/2023,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,6,677.8,,6/21/2023,,,Buy,,,
,BERGEPAINT.NS,BERGEPAINT,,,Zerodha,INR,17,0,,9/23/2023,,,Buy,,,
,BHEL.NS,BHEL,,,Upstox,INR,200,51.8,,3/10/2021,,,Buy,,,
,BSE.NS,BSE,,,Groww,INR,10,2468,,7/30/2025,,,Buy,,,
,BSE.NS,BSE,,,Groww,INR,10,2063,,9/26/2025,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,15,438.74,,6/16/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,10,435.56,,6/21/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,5,458.4,,7/5/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,5,458.4,,7/5/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,5,458.4,,7/5/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,15,451,,7/14/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,10,456.1,,7/19/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,10,455.59,,7/21/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,5,467.73,,7/24/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,5,470.99,,7/31/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,10,474.94,,8/8/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,10,483.4,,8/11/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,10,475.64,,8/30/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,25,502.92,,9/20/2023,,,Buy,,,
,CAMS.NS,CAMS,,,Zerodha,INR,5,502.85,,9/20/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,100,65.22,,8/2/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,5,66.34,,8/8/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,55,66.35,,8/8/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,100,67.08,,8/11/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,60,65.91,,8/21/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,80,88.68,,12/15/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,80,65.49,,8/30/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,20,65.57,,9/1/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,55,65.57,,9/1/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,70,73.08,,9/14/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,200,74.09,,9/20/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,110,73.02,,9/21/2023,,,Buy,,,
,CANBK.NS,CANBK,,,Zerodha,INR,65,76.03,,9/28/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,20,488.9,,4/10/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,20,500.975,,4/20/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,10,542.15,,6/2/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,2,514.975,,6/6/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,4,514.975,,6/6/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,6,509.425,,6/14/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,4,519.65,,6/21/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,10,581.95,,7/5/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,6,603.575,,7/19/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,8,597.425,,7/21/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,4,597.85,,7/24/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,6,615.525,,7/31/2023,,,Buy,,,
,CDSL.NS,CDSL,,,Zerodha,INR,6,609,,8/8/2023,,,Buy,,,
,COIN,COIN,,,Vested,USD,1,93.95,,8/1/2023,,,Buy,,,
,COIN,COIN,,,Vested,USD,2,256.9,,4/11/2024,,,Buy,,,
,COIN,COIN,,,IndMoney US,USD,1,200,,3/24/2025,,,Buy,,,
,COIN,COIN,,,IndMoney US,USD,3,202.94,,3/25/2025,,,Buy,,,
,COIN,COIN,,,Vested,USD,3,303.64,,8/4/2025,,,Buy,,,
,COIN,COIN,,,Vested,USD,2,306,,9/8/2025,,,Buy,,,
,COIN,COIN,,,Vested,USD,3,344.9,,10/1/2025,,,Buy,,,
,CRWD,CRWD,,,IndMoney US,USD,1,449.62,,2/24/2025,,,Buy,,,
,CSBBANK.NS,CSBBANK,,,Groww,INR,20,249.1,,1/10/2023,,,Buy,,,
,CSBBANK.NS,CSBBANK,,,Groww,INR,30,392.28,,4/9/2024,,,Buy,,,
,CSBBANK.NS,CSBBANK,,,Groww,INR,50,324.9,,8/27/2024,,,Buy,,,
,CUB.NS,CUB,,,Groww,INR,100,149.7,,12/1/2023,,,Buy,,,
,CUB.NS,CUB,,,Groww,INR,70,160.85,,12/15/2023,,,Buy,,,
,CUB.NS,CUB,,,Groww,INR,30,143.95,,1/19/2024,,,Buy,,,
,DASH,DASH,,,IndMoney US,USD,2,250,,9/9/2025,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,20,243.65,,6/16/2023,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,17,244,,6/21/2023,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,1,252.45,,7/5/2023,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,19,252.5,,7/5/2023,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,20,184.85,,7/14/2023,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,16,188.95,,7/19/2023,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,7,191.45,,7/21/2023,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,33,191.45,,7/21/2023,,,Buy,,,
,DELTACORP.NS,DELTACORP,,,Groww,INR,30,188.9,,7/24/2023,,,Buy,,,
,DIVISLAB.NS,DIVISLAB,,,Groww,INR,5,3801.9,,11/1/2022,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,5,3450,,2/7/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,5,3481.9,,2/28/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,5,3469.9,,3/6/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,3,3327.8,,3/17/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,2,3327.8,,3/17/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,5,3537,,5/2/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,2,3654.55,,5/12/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,3,3543.8,,5/15/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,2,3876,,7/5/2023,,,Buy,,,
,DMART.NS,DMART,,,Zerodha,INR,3,3801,,7/14/2023,,,Buy,,,
,DREAMFOLKS.NS,DREAMFOLKS,,,Groww,INR,35,518.32,,5/17/2024,,,Buy,,,
,DREAMFOLKS.NS,DREAMFOLKS,,,Groww,INR,20,509.55,,5/27/2024,,,Buy,,,
,DREAMFOLKS.NS,DREAMFOLKS,,,Groww,INR,20,480.92,,6/18/2024,,,Buy,,,
,DREAMFOLKS.NS,DREAMFOLKS,,,Groww,INR,20,502.9,,9/14/2024,,,Buy,,,
,DSSL.NS,DSSL,,,IndMoney Ind,INR,8,1199.6,,1/31/2025,,,Buy,,,
,EASEMYTRIP.NS,EASEMYTRIP,,,Groww,INR,250,46.9,,4/10/2023,,,Buy,,,
,Elecon.NS,Elecon,,,Upstox,INR,17,64.2,,3/10/2021,,,Buy,,,
,EMAMILTD.NS,EMAMILTD,,,Zerodha,INR,50,363.5,,3/22/2023,,,Buy,,,
,EMAMILTD.NS,EMAMILTD,,,Zerodha,INR,30,363.5,,3/22/2023,,,Buy,,,
,EMAMILTD.NS,EMAMILTD,,,Zerodha,INR,20,385.15,,5/4/2023,,,Buy,,,
,EMAMILTD.NS,EMAMILTD,,,Zerodha,INR,50,379.7,,5/5/2023,,,Buy,,,
,EMAMILTD.NS,EMAMILTD,,,Zerodha,INR,50,379.95,,5/8/2023,,,Buy,,,
,EMAMILTD.NS,EMAMILTD,,,Zerodha,INR,8,418.55,,6/21/2023,,,Buy,,,
,EQUITASBNK.NS,EQUITASBNK,,,Zerodha,INR,20,56.2,,1/10/2023,,,Buy,,,
,EQUITASBNK.NS,EQUITASBNK,,,Zerodha,INR,200,68.75,,3/10/2023,,,Buy,,,
,EQUITASBNK.NS,EQUITASBNK,,,Zerodha,INR,200,68.75,,3/10/2023,,,Buy,,,
,EQUITASBNK.NS,EQUITASBNK,,,Zerodha,INR,200,64.9,,3/13/2023,,,Buy,,,
,EQUITASBNK.NS,EQUITASBNK,,,Zerodha,INR,35,86.65,,8/30/2023,,,Buy,,,
,ESAFSFB.NS,ESAFSFB,,,Groww,INR,140,53.61,,6/18/2024,,,Buy,,,
,ET Money.NS,ET Money,,,Zerodha,INR,1,31000,,3/3/2023,,,Buy,,,
,ET Money.NS,ET Money,,,Zerodha,INR,1,30500,,3/10/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,6,124.7,,3/10/2021,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,20,58.9,,4/25/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,50,60.93,,4/27/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,100,64.18,,5/8/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,80,62.45,,5/12/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,120,63.8,,5/16/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,80,72.4,,6/6/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,100,74.15,,6/8/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,50,79.4,,6/12/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,100,80.05,,6/12/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,40,76.4,,6/14/2023,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,54,139.8,,2/6/2024,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,100,154.8,,3/14/2024,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,25,194.35,,4/9/2024,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,25,193.55,,4/22/2024,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,100,184.7,,4/24/2024,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,54,187.85,,5/14/2024,,,Buy,,,
,ETERNAL.NS,ETERNAL,,,Zerodha,INR,43,194.5,,5/18/2024,,,Buy,,,
,FEDERALBNK.NS,FEDERALBNK,,,Groww,INR,24,145.7,,9/13/2023,,,Buy,,,
,FEDERALBNK.NS,FEDERALBNK,,,Groww,INR,70,147.15,,9/29/2023,,,Buy,,,
,FEDERALBNK.NS,FEDERALBNK,,,Groww,INR,60,145.55,,10/5/2023,,,Buy,,,
,FEDERALBNK.NS,FEDERALBNK,,,Groww,INR,60,148.85,,12/1/2023,,,Buy,,,
,FEDERALBNK.NS,FEDERALBNK,,,Groww,INR,50,150.5,,1/16/2024,,,Buy,,,
,FEDERALBNK.NS,FEDERALBNK,,,Groww,INR,100,200.57,,12/18/2024,,,Buy,,,
,FEDERALBNK.NS,FEDERALBNK,,,Groww,INR,130,191.95,,1/14/2025,,,Buy,,,
,FIG,FIG,,,IndMoney US,USD,1,110,,7/31/2025,,,Buy,,,
,FINEORG.NS,FINEORG,,,Groww,INR,2,5775,,12/19/2022,,,Buy,,,
,FORTIS.NS,FORTIS,,,Zerodha,INR,120,889.05,,12/19/2025,,,Buy,,,
,FORTIS.NS,FORTIS,,,Zerodha,INR,115,905.8,,12/26/2025,,,Buy,,,
,GLAND.NS,GLAND,,,Zerodha,INR,3,1065.6,,5/19/2023,,,Buy,,,
,GLAND.NS,GLAND,,,Zerodha,INR,6,977,,6/9/2023,,,Buy,,,
,GLAND.NS,GLAND,,,Zerodha,INR,4,1017.8,,6/16/2023,,,Buy,,,
,GLAND.NS,GLAND,,,Zerodha,INR,4,1061,,7/5/2023,,,Buy,,,
,GLAND.NS,GLAND,,,Zerodha,INR,6,1136.6,,7/14/2023,,,Buy,,,
,GLAND.NS,GLAND,,,Zerodha,INR,2,1197.55,,7/19/2023,,,Buy,,,
,GLAND.NS,GLAND,,,Zerodha,INR,4,1259.9,,7/21/2023,,,Buy,,,
,GLAND.NS,GLAND,,,Zerodha,INR,3,1245,,7/24/2023,,,Buy,,,
,GOOGL,GOOGL,,,Vested,USD,5,91,,1/17/2023,,,Buy,,,
,GOOGL,GOOGL,,,Vested,USD,2,99.5,,1/23/2023,,,Buy,,,
,GOOGL,GOOGL,,,Vested,USD,1,106,,2/3/2023,,,Buy,,,
,GOOGL,GOOGL,,,Vested,USD,1,94.73,,2/13/2023,,,Buy,,,
,GOOGL,GOOGL,,,Vested,USD,2,92.7,,2/21/2023,,,Buy,,,
,GOOGL,GOOGL,,,Vested,USD,2,89.81,,2/27/2023,,,Buy,,,
,GOOGL,GOOGL,,,Vested,USD,2,93.71,,3/7/2023,,,Buy,,,
